"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Andaman & Nicobar","Nicobars","2024-04-16","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-17","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-18","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-19","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-20","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-21","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-22","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-23","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-01","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-02","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-03","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-04","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-05","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-06","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-07","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-08","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-09","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-10","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-11","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-12","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-13","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-14","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-15","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-24","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-25","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-26","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-27","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-28","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-29","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","Nicobars","2024-04-30","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-16","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-17","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-18","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-19","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-20","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-21","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-22","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-23","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-01","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-02","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-03","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-04","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-05","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-06","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-07","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-08","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-09","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-10","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-11","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-12","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-13","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-14","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-15","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-24","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-25","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-26","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-27","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-28","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-29","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","North And Middle Andaman","2024-04-30","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-16","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-17","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-18","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-19","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-20","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-21","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-22","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-23","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-01","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-02","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-03","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-04","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-05","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-06","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-07","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-08","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-09","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-10","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-11","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-12","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-13","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-14","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-15","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-24","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-25","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-26","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-27","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-28","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-29","2024","04","NA","NRSC VIC MODEL"
"Andaman & Nicobar","South Andamans","2024-04-30","2024","04","NA","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-16","2024","04","14.0826230393","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-17","2024","04","14.0784044382","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-18","2024","04","14.0834240834","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-19","2024","04","14.4927115665","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-20","2024","04","14.574103519","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-21","2024","04","14.770363553","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-22","2024","04","14.7219000543","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-23","2024","04","14.7597945128","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-01","2024","04","14.3817471065","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-02","2024","04","14.1867544285","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-03","2024","04","14.198934059","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-04","2024","04","14.2422861702","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-05","2024","04","14.5098646577","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-06","2024","04","14.3899709755","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-07","2024","04","14.1214035841","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-08","2024","04","14.1155564692","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-09","2024","04","14.1246390478","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-10","2024","04","14.1093886266","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-11","2024","04","14.227051304","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-12","2024","04","14.1970207401","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-13","2024","04","14.2567159582","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-14","2024","04","14.2381392062","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-15","2024","04","14.0856806976","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-24","2024","04","14.6511323391","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-25","2024","04","14.5987239299","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-26","2024","04","14.5528423926","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-27","2024","04","14.5516204006","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-28","2024","04","14.735388686","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-29","2024","04","15.7648948485","NRSC VIC MODEL"
"Andhra Pradesh","Anantapur","2024-04-30","2024","04","19.2420936311","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-16","2024","04","14.59245354","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-17","2024","04","14.5901915105","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-18","2024","04","14.5821025475","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-19","2024","04","14.5804753034","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-20","2024","04","14.6126043445","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-21","2024","04","14.6102804995","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-22","2024","04","14.5950146322","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-23","2024","04","14.5889254871","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-01","2024","04","14.7312608455","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-02","2024","04","14.6590639134","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-03","2024","04","14.6482975627","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-04","2024","04","14.6368136788","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-05","2024","04","15.2134997137","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-06","2024","04","14.6803170693","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-07","2024","04","14.6202361433","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-08","2024","04","14.6154151694","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-09","2024","04","14.6114332465","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-10","2024","04","14.6073094223","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-11","2024","04","14.6202404128","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-12","2024","04","14.6396166242","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-13","2024","04","14.6419264018","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-14","2024","04","14.6070526662","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-15","2024","04","14.5942604082","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-24","2024","04","14.5834923962","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-25","2024","04","14.5811459422","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-26","2024","04","14.6501483626","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-27","2024","04","14.736471624","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-28","2024","04","14.6500965065","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-29","2024","04","14.9378673097","NRSC VIC MODEL"
"Andhra Pradesh","Chittoor","2024-04-30","2024","04","16.1639753788","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-16","2024","04","14.7526025275","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-17","2024","04","14.7473084316","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-18","2024","04","14.9068184561","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-19","2024","04","14.6628138115","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-20","2024","04","14.6970386932","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-21","2024","04","14.6711399627","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-22","2024","04","16.1147411637","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-23","2024","04","16.0371397652","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-01","2024","04","15.3316006877","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-02","2024","04","15.2257385187","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-03","2024","04","15.1688351046","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-04","2024","04","15.3027335978","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-05","2024","04","15.4056261031","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-06","2024","04","15.1693774998","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-07","2024","04","15.014308373","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-08","2024","04","14.9320951265","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-09","2024","04","14.8971330559","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-10","2024","04","14.8528522789","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-11","2024","04","15.0761350552","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-12","2024","04","14.873799239","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-13","2024","04","14.8828148705","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-14","2024","04","15.1434086814","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-15","2024","04","14.7553996109","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-24","2024","04","15.6945620479","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-25","2024","04","15.6379324678","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-26","2024","04","15.723645438","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-27","2024","04","15.6348411773","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-28","2024","04","15.8324948658","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-29","2024","04","16.7199241951","NRSC VIC MODEL"
"Andhra Pradesh","East Godavari","2024-04-30","2024","04","19.3195046506","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-16","2024","04","15.954593727","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-17","2024","04","15.9533060269","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-18","2024","04","15.9530106777","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-19","2024","04","15.9581693333","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-20","2024","04","16.3119344233","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-21","2024","04","16.2533873177","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-22","2024","04","16.2280336141","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-23","2024","04","16.1936843359","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-01","2024","04","16.262826828","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-02","2024","04","15.9883812795","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-03","2024","04","15.9779538793","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-04","2024","04","15.9717542239","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-05","2024","04","16.039293124","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-06","2024","04","16.004271928","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-07","2024","04","15.9658772744","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-08","2024","04","15.9651127731","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-09","2024","04","15.9625308381","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-10","2024","04","15.9601751636","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-11","2024","04","15.9590859709","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-12","2024","04","15.9620946443","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-13","2024","04","15.9553150535","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-14","2024","04","15.9684160334","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-15","2024","04","15.9558955715","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-24","2024","04","15.7512616268","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-25","2024","04","15.7299219147","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-26","2024","04","15.7057862819","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-27","2024","04","15.6829828436","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-28","2024","04","15.8493790848","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-29","2024","04","16.5714110551","NRSC VIC MODEL"
"Andhra Pradesh","Guntur","2024-04-30","2024","04","18.8588682149","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-16","2024","04","12.8445883211","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-17","2024","04","12.842947637","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-18","2024","04","12.861908482","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-19","2024","04","12.855781984","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-20","2024","04","12.8518070404","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-21","2024","04","12.8489348155","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-22","2024","04","12.8459678865","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-23","2024","04","12.8442971021","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-01","2024","04","12.9963209947","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-02","2024","04","12.8780700213","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-03","2024","04","12.8718727496","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-04","2024","04","12.88467094","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-05","2024","04","12.9286040719","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-06","2024","04","12.884564086","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-07","2024","04","12.8610020857","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-08","2024","04","12.8577008838","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-09","2024","04","12.8593047961","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-10","2024","04","12.8536666773","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-11","2024","04","12.8517543496","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-12","2024","04","12.8548999709","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-13","2024","04","12.848260151","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-14","2024","04","12.8630998733","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-15","2024","04","12.8455873784","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-24","2024","04","12.28816648","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-25","2024","04","12.2820240473","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-26","2024","04","12.2817805543","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-27","2024","04","12.2813264953","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-28","2024","04","12.5369766119","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-29","2024","04","13.3497133248","NRSC VIC MODEL"
"Andhra Pradesh","Krishna","2024-04-30","2024","04","15.5683256563","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-16","2024","04","17.7170162937","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-17","2024","04","17.7164235844","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-18","2024","04","17.7156890248","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-19","2024","04","17.78619841","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-20","2024","04","18.6753176486","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-21","2024","04","19.9776517907","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-22","2024","04","19.9282423132","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-23","2024","04","19.8236757908","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-01","2024","04","17.9717938703","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-02","2024","04","17.7236855039","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-03","2024","04","17.7337576494","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-04","2024","04","17.7408438971","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-05","2024","04","17.8942510096","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-06","2024","04","17.7389650264","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-07","2024","04","17.7235510249","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-08","2024","04","17.7208907666","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-09","2024","04","17.722658298","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-10","2024","04","17.7197468073","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-11","2024","04","17.7397456957","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-12","2024","04","17.7558888803","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-13","2024","04","17.8628647539","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-14","2024","04","17.8085247561","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-15","2024","04","17.7176300704","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-24","2024","04","19.2019963079","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-25","2024","04","19.0759984452","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-26","2024","04","18.9636616774","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-27","2024","04","18.8685326892","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-28","2024","04","18.8161620806","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-29","2024","04","19.5145868771","NRSC VIC MODEL"
"Andhra Pradesh","Kurnool","2024-04-30","2024","04","23.3142196312","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-16","2024","04","16.0507901108","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-17","2024","04","16.0493199062","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-18","2024","04","16.0471251278","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-19","2024","04","16.0512746111","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-20","2024","04","16.2206328134","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-21","2024","04","16.2269439572","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-22","2024","04","16.2020980249","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-23","2024","04","16.1882042474","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-01","2024","04","16.1978331632","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-02","2024","04","16.0878203435","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-03","2024","04","16.0824895893","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-04","2024","04","16.0766598126","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-05","2024","04","16.1670295978","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-06","2024","04","16.0916439756","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-07","2024","04","16.0671195629","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-08","2024","04","16.0647168086","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-09","2024","04","16.0622577527","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-10","2024","04","16.0603712705","NRSC VIC MODEL"
"Andhra Pradesh","Prakasam","2024-04-11","2024","04","16.0585981653","NRSC VIC MODEL"
