"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Jammu & Kashmir","Baramulla","2024-03-20","2024","03","18.8098510273","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-21","2024","03","18.7571755405","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-22","2024","03","20.2993550478","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-23","2024","03","19.8938872211","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-24","2024","03","20.1400974581","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-25","2024","03","18.7326158384","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-26","2024","03","18.2633869558","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-27","2024","03","17.242099951","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-28","2024","03","18.2530524892","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-30","2024","03","22.7684347263","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-31","2024","03","24.4550124652","NRSC VIC MODEL"
"Jammu & Kashmir","Baramulla","2024-03-29","2024","03","20.1160669909","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-01","2024","03","21.9064508109","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-02","2024","03","24.1319117274","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-03","2024","03","25.1706849708","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-04","2024","03","24.677485977","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-05","2024","03","24.50037693","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-06","2024","03","24.6194800834","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-07","2024","03","23.6469623625","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-08","2024","03","22.9158197383","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-09","2024","03","22.0895517625","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-10","2024","03","21.5599198653","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-11","2024","03","21.0961679939","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-12","2024","03","20.6144199049","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-14","2024","03","22.1353716406","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-15","2024","03","21.1774704259","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-13","2024","03","20.5827005077","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-16","2024","03","19.3986488658","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-17","2024","03","18.6393946233","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-18","2024","03","17.968332376","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-19","2024","03","18.433823165","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-20","2024","03","19.8194853469","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-21","2024","03","19.9883522289","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-22","2024","03","20.9878286971","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-23","2024","03","20.639739273","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-24","2024","03","20.3815216929","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-25","2024","03","18.9184394637","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-26","2024","03","18.226110094","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-27","2024","03","16.9804780038","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-28","2024","03","17.2518755945","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-30","2024","03","22.2983226023","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-31","2024","03","23.4598422073","NRSC VIC MODEL"
"Jammu & Kashmir","Budgam","2024-03-29","2024","03","19.9779255807","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-01","2024","03","18.3174666327","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-02","2024","03","23.2902644335","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-03","2024","03","24.4007806899","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-04","2024","03","22.0352077174","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-05","2024","03","21.0887570013","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-06","2024","03","20.3523195055","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-07","2024","03","20.212126608","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-08","2024","03","19.8291225675","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-09","2024","03","19.2461884563","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-10","2024","03","18.7486289243","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-11","2024","03","19.3339764171","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-12","2024","03","18.97376687","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-14","2024","03","18.9634835599","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-15","2024","03","18.7176368912","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-13","2024","03","18.7523848609","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-16","2024","03","17.7268301444","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-17","2024","03","17.3933277821","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-18","2024","03","16.9609924873","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-19","2024","03","16.878163259","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-20","2024","03","17.4907513016","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-21","2024","03","18.3245970419","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-22","2024","03","17.8498751327","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-23","2024","03","17.4434898395","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-24","2024","03","17.0994325088","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-25","2024","03","16.2153964588","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-26","2024","03","15.6818999195","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-27","2024","03","17.5062626408","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-28","2024","03","17.7124977111","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-30","2024","03","21.5880993932","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-31","2024","03","23.6342234672","NRSC VIC MODEL"
"Jammu & Kashmir","Doda","2024-03-29","2024","03","18.7754260392","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-01","2024","03","18.8070932926","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-02","2024","03","22.5054268173","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-03","2024","03","23.4045777314","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-04","2024","03","22.0120235518","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-05","2024","03","21.6205459465","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-06","2024","03","20.8288437817","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-07","2024","03","19.8584703796","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-08","2024","03","19.2581449477","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-09","2024","03","18.5786207766","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-10","2024","03","18.0172282125","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-11","2024","03","17.5238580562","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-12","2024","03","17.2001968324","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-14","2024","03","21.1526569597","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-15","2024","03","18.8522092983","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-13","2024","03","16.9325156997","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-16","2024","03","16.6375634832","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-17","2024","03","16.0786682071","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-18","2024","03","15.1997027992","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-19","2024","03","15.3446807493","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-20","2024","03","16.2920553969","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-21","2024","03","16.3125451615","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-22","2024","03","17.8501175906","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-23","2024","03","17.6646282008","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-24","2024","03","17.099491873","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-25","2024","03","16.060911988","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-26","2024","03","15.5343360022","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-27","2024","03","14.605689873","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-28","2024","03","16.3710724344","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-30","2024","03","22.0435064324","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-31","2024","03","22.2481198709","NRSC VIC MODEL"
"Jammu & Kashmir","Ganderbal","2024-03-29","2024","03","21.5198064479","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-01","2024","03","15.52443039","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-02","2024","03","18.6571435927","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-03","2024","03","22.8089979153","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-04","2024","03","19.9947498042","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-05","2024","03","19.0396679881","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-06","2024","03","18.4628920004","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-07","2024","03","17.8576745681","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-08","2024","03","17.1411523492","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-09","2024","03","16.5936473279","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-10","2024","03","16.1162704199","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-11","2024","03","15.8459900188","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-12","2024","03","15.5293762303","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-14","2024","03","14.8037228294","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-15","2024","03","14.3634574008","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-13","2024","03","15.1571725588","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-16","2024","03","13.9257561685","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-17","2024","03","13.5316898351","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-18","2024","03","13.0016189325","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-19","2024","03","12.6687204944","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-20","2024","03","12.4732696767","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-21","2024","03","12.6558814545","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-22","2024","03","12.2111537668","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-23","2024","03","11.7418575252","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-24","2024","03","11.4294824678","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-25","2024","03","10.9392484569","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-26","2024","03","10.6104699858","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-27","2024","03","10.8493839309","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-28","2024","03","10.9316211727","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-30","2024","03","12.5362778539","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-31","2024","03","17.2466188938","NRSC VIC MODEL"
"Jammu & Kashmir","Jammu","2024-03-29","2024","03","10.8668723252","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-01","2024","03","13.8811626067","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-02","2024","03","17.1290204658","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-03","2024","03","22.43245748","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-04","2024","03","20.4357434077","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-05","2024","03","19.7695123931","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-06","2024","03","19.2285654777","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-07","2024","03","18.5979238632","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-08","2024","03","17.8844260321","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-09","2024","03","17.319675059","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-10","2024","03","16.8265947327","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-11","2024","03","17.0951899784","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-12","2024","03","16.9158196917","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-14","2024","03","16.250462554","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-15","2024","03","15.840039821","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-13","2024","03","16.5806744029","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-16","2024","03","15.273700829","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-17","2024","03","14.9486902585","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-18","2024","03","14.4924919677","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-19","2024","03","14.1489838554","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-20","2024","03","14.1599253421","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-21","2024","03","14.9730120249","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-22","2024","03","14.0431522888","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-23","2024","03","13.467966403","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-24","2024","03","13.2149234666","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-25","2024","03","12.6396070487","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-26","2024","03","12.2409077001","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-27","2024","03","12.6878235428","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-28","2024","03","12.7861109414","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-30","2024","03","16.4710923541","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-31","2024","03","18.3581479617","NRSC VIC MODEL"
"Jammu & Kashmir","Kathua","2024-03-29","2024","03","12.8704818728","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-01","2024","03","22.4432605986","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-02","2024","03","24.2286401967","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-03","2024","03","27.1830017305","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-04","2024","03","24.8149990149","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-05","2024","03","25.2728110951","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-06","2024","03","24.099664853","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-07","2024","03","25.8976573192","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-08","2024","03","24.4978483104","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-09","2024","03","23.8869810316","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-10","2024","03","22.8870044349","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-11","2024","03","22.4257532088","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-12","2024","03","22.3765797632","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-14","2024","03","25.3166945489","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-15","2024","03","23.1279066289","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-13","2024","03","22.0156579641","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-16","2024","03","20.6961439996","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-17","2024","03","20.1452676499","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-18","2024","03","19.1909564197","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-19","2024","03","19.1681727548","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-20","2024","03","19.8674892098","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-21","2024","03","19.8476288856","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-22","2024","03","18.6637160748","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-23","2024","03","19.5014740493","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-24","2024","03","19.0528593952","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-25","2024","03","17.9398044392","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-26","2024","03","17.2245896064","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-27","2024","03","18.7914971117","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-28","2024","03","22.1665901008","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-30","2024","03","24.8263481648","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-31","2024","03","27.454809534","NRSC VIC MODEL"
"Jammu & Kashmir","Kishtwar","2024-03-29","2024","03","22.3476843485","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-01","2024","03","17.8428499352","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-02","2024","03","21.031080261","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-03","2024","03","22.2455382501","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-04","2024","03","21.2902182542","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-05","2024","03","20.6562325199","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-06","2024","03","20.0409810553","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-07","2024","03","19.5350016664","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-08","2024","03","19.046103082","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-09","2024","03","18.3320679344","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-10","2024","03","17.9740959814","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-11","2024","03","18.460684629","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-12","2024","03","18.005688983","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-14","2024","03","18.8289445078","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-15","2024","03","18.0346606917","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-13","2024","03","17.9853406618","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-16","2024","03","16.6785375834","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-17","2024","03","16.1827683982","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-18","2024","03","15.5381806895","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-19","2024","03","15.5944553808","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-20","2024","03","16.7161457361","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-21","2024","03","17.3407885255","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-22","2024","03","17.0326647822","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-23","2024","03","16.6138842952","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-24","2024","03","16.4882203261","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-25","2024","03","15.5153634401","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-26","2024","03","15.4352766069","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-27","2024","03","14.7494187702","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-28","2024","03","16.5673811741","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-30","2024","03","19.321362479","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-31","2024","03","20.4947488832","NRSC VIC MODEL"
"Jammu & Kashmir","Kulgam","2024-03-29","2024","03","17.8869031566","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-01","2024","03","22.4561499009","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-02","2024","03","26.4507101741","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-03","2024","03","26.7766306617","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-04","2024","03","25.0059324799","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-05","2024","03","23.5888237395","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-06","2024","03","23.3377203224","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-07","2024","03","22.4144822473","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-08","2024","03","21.988651488","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-09","2024","03","21.3307019882","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-10","2024","03","20.8251508954","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-11","2024","03","20.5181728928","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-12","2024","03","20.5042637071","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-14","2024","03","25.3845683818","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-15","2024","03","22.1245632109","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-13","2024","03","20.487729817","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-16","2024","03","19.7856470349","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-17","2024","03","19.3060416803","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-18","2024","03","18.6156558329","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-19","2024","03","19.1745006323","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-20","2024","03","20.1169972198","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-21","2024","03","19.9332248196","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-22","2024","03","20.4261368347","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-23","2024","03","20.3352177601","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-24","2024","03","20.1775447208","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-25","2024","03","19.0720370686","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-26","2024","03","18.7767577583","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-27","2024","03","18.0425252617","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-28","2024","03","18.4731389717","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-30","2024","03","22.0179058569","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-31","2024","03","25.9805355206","NRSC VIC MODEL"
"Jammu & Kashmir","Kupwara","2024-03-29","2024","03","19.9250852857","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-01","2024","03","17.7396145484","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-02","2024","03","21.7997529478","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-03","2024","03","21.4295474087","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-04","2024","03","19.8783074927","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-05","2024","03","19.01481101","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-06","2024","03","18.5213394131","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-07","2024","03","17.9884864193","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-08","2024","03","17.3045539647","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-09","2024","03","16.7882376537","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-10","2024","03","16.3595798568","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-11","2024","03","16.0581137441","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-12","2024","03","15.7457145004","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-14","2024","03","15.2407941379","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-15","2024","03","14.8382329757","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-13","2024","03","15.4641759794","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-16","2024","03","14.4359539889","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-17","2024","03","14.0872292872","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-18","2024","03","13.5943014296","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-19","2024","03","13.3102811012","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-20","2024","03","13.2154139357","NRSC VIC MODEL"
"Jammu & Kashmir","Mirpur","2024-03-21","2024","03","13.452595468","NRSC VIC MODEL"
